field,career,gpa,extracurricular_activities,internships,projects,leadership_positions,field_specific_courses,research_experience,coding_skills,communication_skills,problem_solving_skills,teamwork_skills,analytical_skills,presentation_skills,networking_skills,industry_certifications
12,64,3.04,9,1,2,0,8,0,3,3,3,2,1,2,4,1
14,11,2.22,0,2,4,1,8,0,4,4,2,1,4,3,4,0
5,30,3.78,2,1,2,0,6,0,10,0,1,2,2,0,0,1
7,21,2.63,0,0,3,1,9,1,3,2,9,3,10,2,3,0
10,4,3.43,3,1,2,0,7,1,4,10,3,4,2,4,4,1
1,7,2.99,0,0,5,1,8,0,0,0,1,2,4,3,4,0
12,24,3.44,9,0,4,1,4,0,0,4,4,2,1,0,4,0
8,40,3.13,7,2,2,0,5,1,4,0,4,0,8,2,2,1
10,81,3.83,2,1,4,0,2,1,3,9,2,3,1,4,0,1
1,45,3.14,9,0,3,1,5,0,2,0,3,4,1,1,2,0
5,30,2.37,1,0,4,0,6,1,9,4,1,1,0,3,3,0
14,26,3.39,1,2,1,0,4,1,4,0,4,4,1,1,4,1
7,16,3.56,4,1,1,1,7,1,2,1,7,2,10,1,1,0
11,33,3.918481937118687,8,0,4,0,3,1,4,2,0,0,1,3,3,1
2,15,3.72,8,1,2,1,4,1,1,2,4,3,3,0,2,1
1,7,3.8,4,0,4,1,9,1,4,2,1,0,4,2,2,1
10,32,3.76,4,2,2,0,4,0,4,8,1,0,4,2,1,1
14,48,3.16,7,1,2,1,7,0,1,1,0,0,4,1,2,1
12,64,3.66,5,2,3,1,5,1,0,2,4,0,0,0,4,0
1,45,2.63,4,1,5,1,0,0,2,0,4,2,0,4,3,0
3,37,2.77,0,2,4,0,7,0,2,8,4,4,3,0,1,1
11,31,3.756663084346196,9,2,3,0,1,1,1,1,2,4,2,0,0,1
0,50,3.99,9,1,3,1,4,0,1,1,3,4,3,1,4,1
8,78,3.43,9,1,1,1,6,1,0,0,3,3,10,3,2,0
8,40,3.01,0,0,1,0,4,1,3,0,3,2,7,4,3,1
4,49,2.88,3,2,3,1,6,0,0,4,2,3,2,2,4,0
2,15,3.11,4,1,0,0,1,0,0,0,2,2,1,0,2,1
6,86,3.98,5,0,3,1,3,1,3,3,1,3,2,2,1,0
5,43,2.41,5,0,1,1,9,0,10,2,2,1,0,2,3,0
12,66,2.44,10,0,1,1,3,1,2,1,1,1,4,3,3,1
7,19,2.93,9,2,1,1,6,1,2,3,9,1,9,4,0,1
0,9,2.16,6,2,3,0,8,1,4,0,1,1,0,1,0,0
4,49,3.6,6,1,0,0,9,0,3,2,0,3,3,1,4,1
8,38,2.37,7,2,2,1,9,0,2,3,2,3,9,3,3,1
14,80,2.73,1,0,2,0,0,0,3,4,3,3,0,1,0,1
13,67,2.52,5,2,3,1,9,0,3,1,3,0,1,3,2,0
2,34,2.07,9,2,3,1,1,1,0,3,2,0,4,3,2,1
14,80,3.29,4,2,3,0,5,0,0,0,2,1,2,4,2,0
2,17,2.78,2,1,1,1,7,0,4,4,4,1,2,1,2,0
12,83,3.93,6,1,2,1,5,1,0,0,2,0,4,1,2,0
0,53,2.65,9,1,3,1,9,1,3,4,4,3,1,1,4,1
11,73,3.5281516378409186,4,2,2,1,7,0,1,1,4,1,0,4,4,0
2,14,2.65,0,2,4,0,7,0,4,2,2,2,3,3,2,1
11,31,3.9113951759383463,5,1,2,1,0,1,2,0,4,4,0,3,1,0
12,24,2.99,7,2,0,0,8,1,3,0,4,0,0,4,2,1
8,40,3.67,0,1,3,1,0,0,2,1,4,0,10,4,1,0
13,13,3.21,1,2,3,0,5,1,2,0,2,3,3,0,1,1
7,21,3.99,0,0,4,1,7,1,1,1,10,1,9,2,3,1
2,15,2.42,5,2,0,0,5,0,3,4,1,3,1,3,3,1
7,21,2.48,0,1,4,0,0,1,3,1,7,3,10,0,3,1
2,34,2.99,7,2,0,0,6,1,4,3,4,2,0,1,3,1
14,11,3.01,3,2,3,0,8,1,0,0,4,2,0,0,2,1
6,75,3.0,9,0,0,0,7,0,4,4,4,4,1,0,3,0
10,59,2.25,5,0,0,1,7,0,0,7,0,3,0,2,1,0
3,25,2.02,6,2,3,0,0,1,0,7,1,2,2,1,3,0
11,31,3.661343194138792,7,0,4,0,3,0,0,3,3,4,1,2,4,0
13,77,2.11,0,0,1,0,3,1,0,3,2,1,3,4,4,1
14,65,3.12,8,0,3,1,7,1,1,2,0,2,3,3,0,0
12,83,2.44,7,2,0,0,6,1,4,4,0,2,0,0,4,1
8,3,3.17,0,0,3,1,1,0,3,3,1,1,7,4,1,1
9,70,2.99,6,1,4,1,3,1,4,9,4,3,0,3,2,0
0,50,3.76,8,1,1,0,6,0,4,2,2,2,0,2,2,0
7,19,3.99,2,0,1,1,0,1,4,1,8,1,7,0,2,0
11,85,3.6084045532932456,9,0,4,0,8,1,3,0,2,4,2,1,2,1
0,8,2.36,0,2,2,1,9,0,0,4,0,1,0,3,3,0
0,9,2.39,1,2,0,1,0,0,2,2,3,0,1,2,2,0
5,0,2.88,0,2,3,1,8,1,8,3,0,1,0,0,0,0
11,68,3.950579005245495,8,0,0,1,6,0,4,3,1,3,4,2,0,0
6,86,2.28,1,0,3,1,0,0,3,1,4,0,2,4,3,1
6,35,3.25,9,1,0,1,0,0,1,0,4,2,0,4,4,0
8,3,3.98,7,0,3,0,4,0,0,2,4,1,8,4,4,0
11,73,3.7278283763928566,1,0,1,1,2,1,4,3,4,2,2,0,4,1
12,66,2.04,9,1,4,1,0,0,3,3,2,3,4,2,0,0
2,63,3.36,0,2,1,1,9,1,1,4,1,2,4,3,3,1
0,53,3.28,3,2,1,0,8,0,3,4,4,4,1,2,3,0
11,71,3.731849202469991,0,2,2,0,7,1,0,2,0,0,0,0,2,1
12,64,2.19,8,1,1,1,5,0,2,3,4,2,3,1,4,1
6,75,3.05,8,1,3,1,3,1,4,3,0,3,1,2,1,1
14,11,2.38,5,1,4,1,3,1,2,4,4,3,0,4,0,1
4,20,3.68,6,2,0,0,1,0,3,2,4,1,1,3,2,0
12,66,2.94,7,2,1,0,9,0,1,3,1,4,3,2,4,1
12,24,3.19,5,1,3,1,5,0,1,3,0,0,0,1,3,1
9,54,2.37,6,0,0,0,0,0,1,7,4,3,3,1,0,0
7,19,3.48,4,1,2,0,1,0,1,0,10,4,7,2,0,1
12,83,3.23,9,2,3,0,3,0,1,3,2,4,0,4,3,1
6,35,2.22,4,0,3,0,6,1,3,1,3,3,1,2,1,0
3,58,3.16,3,1,0,1,4,0,2,8,1,2,4,3,1,1
2,63,3.36,4,1,4,0,9,0,4,3,1,0,3,1,2,1
4,6,2.91,9,0,4,0,0,0,1,3,4,4,4,4,3,1
6,28,2.1,3,2,0,0,5,1,3,2,4,0,2,0,2,0
12,24,3.02,6,1,0,0,1,0,3,2,1,4,0,1,1,0
1,45,3.1,1,2,4,0,6,1,4,2,3,3,3,4,1,0
4,69,3.62,0,0,0,0,3,1,0,3,0,3,1,4,0,0
0,50,2.19,4,2,3,1,5,1,2,3,2,3,2,2,4,0
14,11,3.28,7,0,1,0,4,1,2,4,4,1,2,4,3,0
1,10,3.9,5,0,4,1,8,0,4,2,2,1,4,1,2,0
0,8,3.74,8,2,1,1,6,1,4,3,1,3,4,3,3,0
11,33,3.993638064657472,9,0,1,1,9,1,2,3,3,4,4,4,2,1
8,1,2.1,3,2,0,1,1,1,0,3,1,4,9,0,2,1
0,9,2.49,6,0,3,0,4,0,4,3,1,1,0,2,4,1
14,79,2.96,3,2,3,1,3,0,0,0,3,2,3,1,0,1
5,0,3.57,9,1,3,0,1,0,9,3,3,3,4,2,1,1
7,36,2.71,1,1,4,1,3,1,1,0,7,4,7,2,0,0
13,74,2.54,2,0,2,0,7,1,2,0,4,2,3,3,0,1
6,75,3.78,6,0,3,0,8,1,4,3,4,4,3,2,2,0
3,58,3.34,7,2,3,0,3,1,4,9,0,4,1,0,3,0
3,46,2.39,3,1,3,0,1,1,1,7,2,4,0,0,4,1
14,11,2.93,7,1,4,1,8,0,0,3,3,4,0,2,2,0
9,57,3.8,0,2,4,1,5,1,4,10,3,2,4,2,3,1
7,21,3.99,1,2,4,0,5,0,0,1,9,4,7,4,0,0
7,2,2.32,1,2,0,0,6,1,0,3,9,1,8,3,3,0
9,55,3.78,7,1,3,1,9,0,0,9,2,3,0,3,3,1
3,58,2.88,8,1,2,0,8,0,0,7,2,2,0,3,2,0
12,83,3.07,6,2,0,1,2,1,1,3,1,0,2,3,3,0
12,64,2.66,7,2,3,0,4,0,1,1,0,1,2,4,0,0
6,86,2.85,4,2,0,1,2,0,3,0,4,1,0,0,2,0
4,72,3.54,9,0,3,0,8,0,2,0,4,2,0,1,0,1
5,0,2.76,8,2,4,0,2,1,7,1,2,1,4,1,3,1
12,24,3.45,7,0,0,0,4,1,4,3,3,0,3,0,1,0
7,2,3.16,4,0,1,1,3,1,2,1,10,0,7,4,0,1
2,34,2.99,6,1,0,1,6,0,3,2,2,0,1,2,1,0
0,8,2.37,1,1,3,0,0,1,2,2,2,4,1,1,3,1
4,20,2.55,0,2,2,0,2,1,1,4,3,3,2,3,0,0
3,25,3.06,3,1,4,1,8,0,0,10,3,0,0,4,1,1
8,39,2.49,3,2,1,1,3,1,2,2,4,2,10,4,3,0
9,56,3.03,0,1,1,1,9,1,4,8,3,0,0,0,3,1
0,87,2.94,9,2,4,0,2,0,0,4,2,2,0,3,1,1
11,73,3.88615919586782,4,2,3,1,8,0,0,0,3,0,1,2,4,1
9,52,2.3,3,1,3,0,0,1,0,8,0,3,0,0,4,1
5,88,2.87,1,1,4,1,4,1,7,2,4,3,4,3,4,1
3,37,3.37,7,0,2,0,4,0,4,10,2,1,0,1,3,0
12,83,3.9,10,2,0,1,5,0,4,0,0,0,0,4,3,1
0,50,3.86,4,0,0,1,8,1,2,4,2,0,0,2,4,1
8,1,3.64,3,1,1,1,7,1,1,3,1,2,7,2,0,1
8,78,2.94,7,2,3,1,8,0,4,2,3,4,9,1,1,0
9,55,3.54,0,0,1,1,3,0,3,7,1,0,1,2,0,1
12,64,2.29,7,0,0,1,2,1,2,2,2,3,0,1,1,0
5,30,3.19,1,2,1,1,4,1,9,0,4,2,2,2,2,1
6,84,2.81,3,1,3,0,4,1,3,0,1,3,4,1,3,0
10,81,3.36,7,2,1,0,8,1,3,8,1,1,3,1,0,0
1,45,2.24,7,0,4,0,7,0,4,1,3,1,2,0,0,1
4,69,2.85,2,1,2,0,0,0,4,4,0,0,1,1,0,0
4,6,3.44,9,1,3,0,0,1,2,0,4,4,1,3,0,1
9,52,2.03,3,0,3,1,9,0,3,9,3,1,4,1,0,1
8,39,2.28,8,1,0,0,7,1,0,0,4,0,10,4,4,1
7,21,2.1,9,0,3,1,2,0,4,1,7,3,8,4,0,1
1,47,2.05,1,1,4,1,1,0,2,0,0,2,2,2,3,1
5,29,3.24,3,1,1,0,3,1,9,4,1,2,4,1,4,0
0,8,2.21,4,2,0,0,6,0,0,2,0,2,4,4,0,0
3,58,2.98,4,1,0,1,5,1,4,7,4,4,0,4,3,1
4,49,3.54,4,2,0,1,1,0,0,0,0,0,4,0,1,0
10,81,3.6,6,1,4,0,1,0,1,10,0,2,1,1,3,0
12,24,3.87,6,2,3,1,4,0,1,1,2,2,0,0,1,0
2,15,2.01,8,1,3,0,9,0,3,1,3,2,0,0,3,0
11,71,3.533117988925933,1,1,3,1,3,0,2,4,4,3,3,2,1,1
5,43,3.4,1,2,4,1,5,0,8,2,4,1,1,3,3,0
8,38,3.89,8,2,3,1,9,1,2,2,1,3,7,4,4,1
11,33,3.664375805143754,7,1,3,1,6,0,4,1,1,2,3,1,1,1
4,6,2.64,8,2,3,0,6,0,2,0,2,2,2,0,2,0
11,68,3.6200728093890966,8,2,2,1,9,0,4,3,4,0,3,1,3,0
13,67,3.84,7,0,4,0,8,0,3,0,4,4,0,4,3,0
6,86,3.15,3,1,1,0,8,1,3,1,2,2,4,4,1,1
6,35,2.3,4,1,3,0,8,0,2,4,2,1,2,0,2,0
0,53,3.12,0,0,4,1,2,1,0,0,4,1,2,2,4,0
1,47,3.83,3,1,3,1,3,0,1,4,4,4,2,0,4,0
6,35,3.24,2,2,0,0,7,0,4,3,0,2,4,4,3,1
2,44,2.23,2,0,0,1,3,1,2,3,2,1,1,0,4,1
8,51,3.93,8,2,4,0,0,1,0,4,0,2,7,2,1,0
2,63,3.34,4,0,2,0,8,0,0,0,3,4,1,4,3,0
11,31,3.5961445094043354,5,2,1,0,8,1,2,0,3,2,4,4,2,1
2,44,3.7,2,0,0,1,3,0,2,2,2,4,2,1,0,1
0,9,2.47,5,2,4,0,3,0,3,0,3,1,1,3,4,1
11,31,3.672541313911193,3,0,3,0,4,0,1,3,1,4,1,1,1,1
1,45,2.59,0,2,3,0,9,0,1,4,1,2,4,3,0,0
12,83,2.91,10,0,2,0,4,0,4,3,0,2,0,1,4,0
12,24,3.15,9,0,2,1,7,1,1,0,4,3,1,2,3,0
2,15,2.11,3,2,2,0,3,1,2,2,2,2,4,4,0,0
9,70,3.97,6,0,2,0,7,0,4,8,2,2,3,0,1,1
4,69,3.8,9,2,2,1,7,1,3,0,4,0,1,3,3,0
6,86,2.26,9,2,0,1,1,1,1,2,0,0,3,4,2,0
6,75,2.71,4,2,1,0,2,0,2,2,3,1,1,3,2,0
13,74,2.07,0,2,4,1,4,1,1,0,4,1,4,0,3,0
2,44,2.5,8,2,1,0,3,1,4,0,4,0,4,3,3,1
2,15,3.65,0,1,4,0,4,1,1,1,0,4,0,0,4,0
6,75,3.38,9,0,1,1,3,0,4,2,4,1,4,1,3,0
5,82,2.67,3,1,3,1,9,1,9,4,0,1,0,3,0,1
5,82,2.56,3,1,4,1,6,1,8,2,4,2,3,1,2,0
11,73,3.578488841358097,2,0,1,1,8,0,3,2,3,1,0,0,0,1
2,17,3.35,0,2,1,0,6,1,2,3,1,1,4,2,3,1
2,15,3.27,9,1,1,0,0,1,0,2,2,3,4,1,2,0
7,62,2.51,0,0,2,1,2,0,4,2,7,3,10,4,0,1
12,24,3.1,7,0,2,1,0,1,1,2,3,0,1,0,4,1
13,74,3.68,6,1,3,1,9,1,4,3,2,1,4,1,3,1
6,84,2.98,0,1,4,0,6,0,2,4,1,4,2,0,1,0
0,87,2.05,7,0,4,0,6,0,0,0,2,3,0,3,4,0
5,88,3.37,5,1,3,1,8,1,9,3,0,2,2,4,2,1
11,73,3.731267358066574,7,0,4,0,5,1,0,0,0,3,1,3,2,0
7,2,2.38,7,0,3,1,2,1,4,4,8,2,8,2,3,0
10,18,3.74,6,2,1,1,9,0,4,10,1,4,2,1,0,0
5,30,3.49,8,0,4,1,1,1,9,4,3,1,2,1,2,0
9,52,2.61,9,2,1,1,5,1,3,9,3,3,4,1,0,0
8,27,3.64,2,1,0,0,4,0,1,4,3,1,8,3,3,1
11,68,3.766056742632658,6,0,1,1,8,0,4,3,4,3,0,0,3,0
11,31,3.9336074905373617,4,1,0,0,9,1,0,2,4,0,2,2,1,1
13,13,2.5,7,0,0,0,1,0,4,0,0,2,3,2,3,0
7,36,3.77,9,1,2,1,9,1,3,3,9,2,9,0,4,1
11,85,3.8687026030469096,1,2,2,0,1,1,4,0,3,0,1,4,4,0
13,77,2.38,7,0,0,1,1,0,2,4,0,4,4,4,4,1
6,75,2.63,6,2,4,0,0,1,0,0,1,2,4,2,3,1
4,20,3.64,2,2,1,1,3,0,2,3,2,3,2,2,3,0
12,24,2.32,10,0,1,1,4,0,2,1,1,3,1,1,0,0
1,45,2.88,9,1,4,1,9,0,3,2,1,2,2,3,0,1
4,49,3.11,8,0,3,1,9,0,4,0,4,4,1,3,4,1
0,8,3.9,2,0,2,1,6,1,4,2,2,2,3,4,2,0
12,24,3.66,9,0,4,1,7,1,2,1,1,2,4,3,3,0
14,22,2.51,5,1,3,1,1,0,1,3,4,2,2,2,0,0
14,79,2.44,5,0,3,1,7,1,3,4,1,1,4,3,4,0
10,59,3.27,8,2,2,0,2,1,0,8,3,3,4,0,0,0
0,50,2.17,9,2,3,1,6,1,4,1,1,2,3,4,3,1
9,54,3.98,4,0,1,0,2,0,1,7,4,2,3,1,3,0
10,81,3.96,2,0,2,0,5,1,2,9,2,1,4,1,3,1
11,71,3.768553270909274,7,0,0,0,3,1,1,1,4,4,0,0,0,1
2,63,3.02,0,2,4,0,7,0,0,1,1,3,0,1,2,0
0,8,2.58,7,0,3,1,5,0,3,4,3,4,1,2,1,0
4,49,3.56,3,2,3,0,6,1,2,2,0,1,4,3,3,0
9,52,3.83,0,1,3,1,9,0,2,8,3,2,1,0,0,0
7,21,3.39,1,2,1,1,2,1,2,2,8,0,7,2,1,1
4,49,2.33,6,0,4,0,9,1,0,0,4,3,2,1,1,1
0,87,2.19,6,0,1,1,1,0,4,0,3,1,4,3,0,0
9,56,3.59,0,1,0,1,6,0,0,9,4,3,2,1,3,0
6,35,2.75,1,0,3,0,7,0,3,4,3,2,3,0,3,0
0,9,2.82,1,1,4,0,0,1,0,2,1,0,1,0,2,0
10,61,2.4,3,1,3,0,5,1,2,7,2,2,3,3,1,0
6,86,2.9,5,1,0,0,2,1,3,3,2,0,1,1,2,1
6,86,3.91,4,0,2,0,2,0,2,1,0,1,2,2,3,0
6,28,2.25,5,2,2,0,6,1,3,2,2,0,2,3,3,1
6,28,2.3,8,2,0,1,0,0,3,0,4,0,4,4,2,1
10,61,2.79,4,2,3,0,5,1,1,8,3,0,3,4,1,1
14,42,2.12,3,2,1,1,4,0,2,1,2,0,4,3,3,0
11,71,3.925408758918073,6,1,4,1,3,1,4,2,1,0,2,0,2,1
5,0,3.23,2,2,1,0,5,1,8,4,4,0,2,2,3,0
11,73,3.5866867976473773,7,0,2,0,3,1,1,0,1,3,1,0,3,0
14,42,3.75,2,1,4,1,3,1,1,4,1,3,1,1,0,1
11,85,3.540116872830821,0,1,4,0,1,1,1,1,2,3,2,4,3,0
9,52,3.2,3,1,4,1,7,1,0,9,1,0,4,4,1,1
12,83,3.57,8,1,2,0,8,1,3,3,2,1,2,4,0,0
7,41,2.39,7,0,0,1,4,1,2,3,8,1,9,2,3,1
14,26,2.18,9,2,3,0,6,1,2,3,1,0,1,1,1,1
3,25,3.9,6,2,1,1,9,0,4,10,0,0,3,4,0,0
13,67,3.45,4,1,0,1,1,1,3,0,3,2,2,2,3,0
5,88,3.29,6,1,2,1,1,1,9,1,3,4,3,1,4,1
0,8,2.98,1,1,3,0,3,1,3,4,2,4,2,4,3,1
9,57,3.12,3,0,2,0,2,1,3,10,1,2,4,0,3,1
0,50,3.64,1,1,3,1,9,0,3,1,4,4,3,3,3,1
11,73,3.9646879945637927,4,0,2,1,8,1,3,4,0,0,4,4,4,0
4,6,2.73,3,0,0,0,7,0,2,4,4,0,0,1,1,1
2,63,2.2,9,2,4,1,5,0,4,2,2,3,0,4,3,0
0,50,3.44,8,0,1,1,1,1,1,2,0,0,1,1,3,0
3,58,2.32,3,1,3,0,2,1,3,10,4,1,0,0,4,1
1,7,2.16,5,0,4,1,9,1,2,4,0,3,3,0,4,1
11,33,3.661839618202122,3,1,1,0,2,1,0,0,4,0,4,0,4,0
6,35,2.58,9,2,3,1,9,1,0,2,3,4,4,4,3,1
5,88,3.3,7,1,0,0,8,0,7,2,1,0,1,4,2,0
5,88,2.06,0,2,2,1,4,0,7,2,4,4,2,2,4,1
13,77,2.24,8,1,1,0,8,1,4,1,3,3,4,3,4,0
11,85,3.805310021220816,1,0,4,0,7,1,3,0,0,3,2,1,4,0
10,61,2.21,0,1,2,0,1,1,3,7,4,3,4,1,4,0
10,61,2.18,3,0,0,0,9,1,1,9,3,0,4,4,1,1
6,84,3.14,5,1,0,0,9,1,0,2,0,2,4,0,4,1
5,43,3.85,8,0,4,0,3,1,9,0,0,2,0,1,2,1
4,6,3.64,4,1,3,1,3,1,3,2,2,0,0,4,1,1
14,76,3.47,6,0,2,0,2,0,0,1,3,4,2,2,0,1
6,75,3.78,0,0,3,1,6,0,0,4,0,2,2,4,0,1
10,81,2.01,9,1,0,0,0,1,0,7,4,4,0,2,4,0
4,69,2.96,7,2,2,1,3,0,1,2,3,3,1,4,0,1
2,14,2.98,8,0,3,0,5,1,2,3,2,1,0,2,3,0
14,26,3.4,7,0,4,1,8,1,3,2,1,1,3,3,0,0
6,28,3.24,7,2,1,1,7,1,0,1,3,2,1,3,0,1
4,69,3.11,6,1,0,0,2,0,4,2,4,2,0,1,1,0
4,49,2.71,8,1,3,0,6,1,2,2,4,4,4,2,0,0
14,76,3.56,1,1,4,0,6,0,3,0,4,2,4,0,0,0
10,32,3.01,0,2,4,0,3,0,0,7,0,3,1,3,4,1
0,8,3.65,3,1,1,0,4,1,3,0,2,1,3,3,3,1
1,10,2.42,2,2,3,0,6,0,2,4,3,0,2,0,4,1
10,18,3.42,5,2,0,1,5,1,3,9,0,3,3,2,2,1
7,41,2.84,3,0,2,1,8,0,2,2,9,4,8,0,0,1
8,51,3.29,5,2,1,1,1,1,2,1,3,1,8,0,0,0
1,10,3.87,5,0,3,1,7,0,3,4,3,4,0,1,0,0
1,47,3.14,8,1,4,1,0,0,0,1,4,2,3,2,0,0
1,7,2.26,3,0,5,1,8,1,3,0,4,3,1,3,2,0
1,10,3.92,9,0,4,0,3,1,3,0,0,0,4,0,4,0
0,53,2.79,5,1,3,1,3,1,3,4,1,4,0,1,4,0
4,6,2.13,6,1,2,1,4,1,2,3,4,4,3,4,0,1
9,52,3.41,9,0,4,0,6,1,1,7,2,1,4,3,0,0
6,84,3.02,6,0,4,1,0,1,4,3,0,2,2,1,1,0
8,78,2.43,9,0,4,0,3,0,1,3,1,4,7,3,4,1
11,68,3.897633655929945,3,2,1,1,5,0,2,0,0,4,3,0,1,1
6,84,2.29,9,1,4,1,0,1,1,3,3,4,1,4,1,1
14,80,3.76,8,0,4,0,3,1,0,4,0,2,3,1,3,1
13,74,3.73,1,0,0,0,1,1,0,1,4,2,2,2,0,1
5,43,2.51,9,1,3,0,2,1,7,3,1,1,4,1,1,0
10,18,3.51,1,2,3,0,0,0,4,9,1,1,3,2,2,0
3,37,2.91,7,1,1,0,2,1,1,8,2,0,3,3,1,1
4,49,2.41,7,0,1,1,5,0,2,4,1,4,4,1,3,1
3,58,2.09,3,1,3,0,9,0,1,7,4,4,4,3,3,1
8,39,3.44,3,2,4,1,5,0,2,2,0,2,7,0,0,0
5,29,2.35,6,2,2,0,8,0,10,3,1,4,0,2,2,0
12,23,2.43,9,0,4,1,9,0,1,0,3,0,2,4,1,0
9,57,2.11,3,2,2,0,4,0,1,7,4,0,3,2,2,1
11,85,3.616106347573409,2,1,2,1,0,1,4,2,3,4,1,0,3,1
2,15,2.85,6,1,4,0,8,1,2,0,3,0,1,4,3,1
2,89,3.96,0,2,0,0,7,1,3,3,4,4,4,3,4,0
8,27,2.88,6,0,1,1,9,1,2,2,4,2,8,1,4,1
7,5,2.2,4,2,3,0,2,1,1,3,10,4,7,3,1,0
12,23,3.58,7,0,4,1,0,1,4,3,4,2,4,2,0,1
6,35,3.89,4,1,0,1,6,0,0,0,3,3,4,4,0,1
5,30,3.9,3,0,0,0,5,0,10,1,1,0,0,2,3,1
1,45,2.77,7,0,5,0,3,1,3,4,1,3,4,1,1,0
10,32,2.48,8,0,2,0,4,1,4,7,0,4,1,4,1,1
1,10,2.39,3,0,4,0,9,0,2,2,4,4,0,0,4,1
0,50,2.83,8,0,1,0,1,0,4,4,1,3,0,0,3,1
9,70,3.51,8,2,1,0,1,0,4,7,2,4,4,1,2,1
8,38,2.91,2,2,3,1,1,1,0,2,3,1,7,3,3,1
0,8,3.31,3,2,0,1,9,0,1,0,2,0,0,1,3,1
11,31,3.624244569907233,0,2,0,1,0,1,2,4,2,2,2,4,4,1
8,27,2.06,7,0,2,0,9,1,1,1,4,2,7,2,2,1
14,22,3.21,9,0,1,1,2,1,3,1,2,2,1,0,2,0
11,73,3.857032041111807,3,2,0,1,8,0,3,4,4,2,0,2,4,0
1,7,2.64,8,1,5,0,9,1,4,1,4,0,0,3,4,1
7,62,3.1,9,1,4,1,7,0,2,2,8,4,7,4,4,1
2,34,2.29,9,1,3,0,1,0,1,4,4,4,3,1,3,1
0,9,3.53,1,0,3,0,3,1,0,2,1,4,1,4,0,1
2,89,3.99,8,0,0,0,6,1,1,4,2,0,4,3,4,1
5,88,2.31,6,0,1,0,6,0,7,4,2,3,0,4,0,1
5,88,3.03,8,0,2,1,6,0,10,4,2,1,0,4,1,1
0,9,3.55,2,2,1,1,7,1,0,3,2,1,4,2,1,0
10,4,2.03,1,0,1,0,8,0,2,7,0,3,0,4,3,0
2,89,3.01,0,0,3,0,9,1,2,4,3,4,1,4,2,0
11,71,3.861126284196533,4,1,0,1,2,0,4,4,4,0,0,4,4,1
4,69,2.15,4,0,1,1,9,0,4,4,0,1,0,0,0,1
8,51,3.52,7,0,2,1,7,1,0,2,3,3,9,4,3,0
7,36,3.38,2,0,2,1,5,0,3,4,10,2,9,3,0,0
7,19,2.39,3,1,4,0,6,0,1,1,9,4,8,3,0,0
4,6,3.79,8,1,1,0,9,1,4,2,1,3,3,1,1,1
2,17,3.52,7,2,3,0,2,1,2,1,2,1,1,2,1,1
3,25,2.63,7,2,3,1,7,1,1,9,3,2,0,2,2,1
9,57,2.16,5,1,0,0,1,1,1,8,1,3,2,1,3,0
7,41,3.33,3,2,2,1,9,1,2,2,8,4,8,0,1,1
9,56,2.24,4,2,3,1,7,1,2,8,4,2,3,3,1,0
14,48,3.07,7,0,4,0,5,0,2,2,1,2,0,3,0,1
4,69,2.28,4,2,2,0,2,1,0,2,4,0,1,1,3,0
5,82,2.93,7,1,3,0,7,1,7,0,2,4,2,4,0,1
3,46,2.92,0,1,4,0,4,0,4,10,1,1,4,4,0,1
7,19,2.68,6,0,0,1,2,0,4,1,10,3,9,3,3,1
6,84,3.88,3,0,0,0,6,0,3,0,3,1,4,0,3,1
8,3,3.06,0,2,1,0,3,1,3,4,0,1,10,1,3,1
0,53,2.46,9,1,3,1,7,1,3,3,3,3,2,3,4,1
7,2,2.03,3,1,0,0,8,0,2,2,7,1,10,0,0,0
0,87,3.75,8,1,3,0,2,1,2,3,0,3,3,1,2,1
7,21,3.46,6,0,3,0,0,1,2,4,9,0,10,0,1,1
0,87,3.05,6,0,1,0,9,1,2,4,1,2,4,2,1,1
12,24,2.3,10,1,0,1,3,1,1,2,0,1,0,2,3,1
3,46,3.92,1,2,3,0,5,0,4,7,3,1,2,3,2,0
8,38,3.28,4,0,4,1,6,0,4,3,1,1,10,2,2,1
13,74,2.21,7,0,3,0,1,1,4,0,0,1,0,0,4,0
3,37,2.66,9,2,4,0,6,1,3,9,1,2,3,3,4,0
9,54,2.09,2,1,3,0,1,0,2,8,3,3,1,2,1,1
8,40,2.54,5,0,0,1,4,1,3,0,4,2,7,4,4,1
10,81,2.18,7,1,2,1,7,1,2,8,0,0,3,0,2,0
14,22,3.48,2,2,4,1,8,1,0,2,4,4,1,1,1,1
14,65,3.56,6,0,0,1,0,0,4,0,2,3,4,0,2,1
7,16,2.45,9,0,4,0,6,0,4,0,7,2,7,0,4,0
14,65,2.04,1,1,3,1,4,1,1,2,1,0,4,3,1,0
7,16,3.83,5,2,3,0,2,0,3,2,10,1,9,4,3,0
0,9,2.19,1,0,0,0,0,0,1,3,1,1,1,3,1,0
3,46,3.52,2,0,4,0,0,1,0,7,3,2,3,2,2,0
6,28,2.72,0,2,1,1,6,0,2,2,2,1,1,1,3,0
9,54,2.81,5,1,0,1,0,1,1,8,3,1,2,2,3,0
0,53,2.04,7,2,0,0,3,0,4,2,3,3,1,0,2,1
3,58,2.97,8,2,1,1,4,1,2,7,2,0,1,4,0,1
5,29,2.22,8,0,0,1,1,0,7,2,1,1,2,4,0,0
0,50,2.01,0,0,1,0,7,0,4,3,2,2,3,1,0,1
